Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1
PC064,12/26/2022 19:50 UTC,42.87,49.23,0.13,182.3,1.74
PC064,12/26/2022 20:00 UTC,43.3,49.94,0.01,158.7,0.75
PC064,12/26/2022 20:10 UTC,41.96,51.28,0.4,186.1,2.61
PC064,12/26/2022 20:20 UTC,41.95,54.6,0.81,115.2,1.99
PC064,12/26/2022 20:30 UTC,41.6,51.7,0.08,52.08,1.61
PC064,12/26/2022 20:40 UTC,43.03,49.24,0.03,129.4,0.87
PC064,12/26/2022 20:50 UTC,43.25,51.58,0.0,,0.0
PC064,12/26/2022 21:00 UTC,42.28,49.12,0.11,15.99,1.37
PC064,12/26/2022 21:10 UTC,42.86,47.14,0.03,172.2,1.24
PC064,12/26/2022 21:20 UTC,42.2,46.94,1.5,108.2,2.85
PC064,12/26/2022 21:30 UTC,41.22,49.02,0.86,64.54,2.61
PC064,12/26/2022 21:40 UTC,41.13,48.79,1.38,94.6,2.85
PC064,12/26/2022 21:50 UTC,41.11,51.09,0.56,180.2,2.61
PC064,12/26/2022 22:00 UTC,40.5,57.89,0.47,207.5,2.49
PC064,12/26/2022 22:10 UTC,40.11,57.68,0.13,133.9,1.37
PC064,12/26/2022 22:20 UTC,40.16,57.24,0.24,87.2,1.12
PC064,12/26/2022 22:30 UTC,39.57,58.11,0.38,95.6,2.36
PC064,12/26/2022 22:40 UTC,40.3,57.9,0.23,172.9,1.74
PC064,12/26/2022 22:50 UTC,40.13,57.24,0.01,58.61,0.99
PC064,12/26/2022 23:00 UTC,39.37,55.69,1.21,73.73,2.49
PC064,12/26/2022 23:10 UTC,38.76,55.47,0.99,71.36,3.23
PC064,12/26/2022 23:20 UTC,37.97,57.78,0.53,73.13,2.1
PC064,12/26/2022 23:30 UTC,37.64,57.87,0.22,88.8,1.49
PC064,12/26/2022 23:40 UTC,37.25,58.8,0.6,51.23,3.48
PC064,12/26/2022 23:50 UTC,37.01,59.35,2.1,354.9,4.85
PC064,12/27/2022 00:00 UTC,37.18,58.23,1.93,350.9,3.35
PC064,12/27/2022 00:10 UTC,37.23,57.27,1.74,348.5,3.97
PC064,12/27/2022 00:20 UTC,37.12,56.2,1.02,352.2,3.35
PC064,12/27/2022 00:30 UTC,36.54,57.03,0.11,87.3,0.99
PC064,12/27/2022 00:40 UTC,36.31,56.82,0.85,341.1,3.6
PC064,12/27/2022 00:50 UTC,36.08,57.45,0.26,356.7,1.86
PC064,12/27/2022 01:00 UTC,36.59,54.82,1.05,351.9,3.11
PC064,12/27/2022 01:10 UTC,37.15,52.66,2.1,345.9,3.97
PC064,12/27/2022 01:20 UTC,37.63,51.17,2.45,341.8,5.09
PC064,12/27/2022 01:30 UTC,38.17,49.92,2.55,348.9,4.59
PC064,12/27/2022 01:40 UTC,38.34,49.35,1.11,355.4,3.85
PC064,12/27/2022 01:50 UTC,38.16,50.08,1.36,8.55,4.59
PC064,12/27/2022 02:00 UTC,38.14,50.21,1.85,3.41,4.1
PC064,12/27/2022 02:10 UTC,37.71,51.2,1.17,344.5,3.48
PC064,12/27/2022 02:20 UTC,37.99,50.84,0.67,341.5,3.11
PC064,12/27/2022 02:30 UTC,37.81,51.94,2.66,322.6,5.47
PC064,12/27/2022 02:40 UTC,37.48,52.43,0.82,15.9,2.98
PC064,12/27/2022 02:50 UTC,38.08,50.93,1.17,17.74,3.85
PC064,12/27/2022 03:00 UTC,37.91,51.1,1.17,72.34,3.73
PC064,12/27/2022 03:10 UTC,37.83,51.46,1.77,169.3,4.97
PC064,12/27/2022 03:20 UTC,37.96,50.91,2.65,104.0,7.57
PC064,12/27/2022 03:30 UTC,38.19,51.41,2.06,155.7,7.2
PC064,12/27/2022 03:40 UTC,36.84,54.0,1.08,180.5,6.09
PC064,12/27/2022 03:50 UTC,36.75,54.35,2.32,153.2,15.65
PC064,12/27/2022 04:00 UTC,37.97,51.57,4.45,167.4,11.3
PC064,12/27/2022 04:10 UTC,37.78,52.14,3.84,166.7,8.94
PC064,12/27/2022 04:20 UTC,37.99,52.14,4.64,147.9,8.57
PC064,12/27/2022 04:30 UTC,38.0,52.72,4.11,188.0,10.06
PC064,12/27/2022 04:40 UTC,37.67,55.85,3.12,187.2,8.21
PC064,12/27/2022 04:50 UTC,37.24,57.16,2.24,138.3,6.09
PC064,12/27/2022 05:00 UTC,37.3,56.96,3.42,155.1,7.57
PC064,12/27/2022 05:10 UTC,37.71,55.07,3.12,187.4,9.94
PC064,12/27/2022 05:20 UTC,37.15,56.73,2.74,178.2,9.07
PC064,12/27/2022 05:30 UTC,37.22,55.9,3.5,178.7,11.55
PC064,12/27/2022 05:40 UTC,37.81,53.47,5.74,175.1,16.52
PC064,12/27/2022 05:50 UTC,37.64,53.41,5.73,143.2,14.16
PC064,12/27/2022 06:00 UTC,37.29,53.52,4.86,162.8,13.04
PC064,12/27/2022 06:10 UTC,37.81,51.21,7.16,134.0,17.52
PC064,12/27/2022 06:20 UTC,37.68,51.23,6.62,134.8,16.39
PC064,12/27/2022 06:30 UTC,37.45,51.05,4.95,136.1,16.27
PC064,12/27/2022 06:40 UTC,37.35,50.71,4.9,156.3,15.4
PC064,12/27/2022 06:50 UTC,37.03,50.68,2.83,150.9,9.69
PC064,12/27/2022 07:00 UTC,37.89,47.1,5.53,125.7,15.28
PC064,12/27/2022 07:10 UTC,37.58,47.27,2.3,135.2,9.07
PC064,12/27/2022 07:20 UTC,37.74,46.06,2.4,132.4,6.84
PC064,12/27/2022 07:30 UTC,37.99,44.91,2.93,140.0,8.07
PC064,12/27/2022 07:40 UTC,37.81,45.17,2.67,127.9,9.19
PC064,12/27/2022 07:50 UTC,38.71,42.6,7.36,97.8,19.87
PC064,12/27/2022 08:00 UTC,38.79,41.82,7.64,98.1,19.0
PC064,12/27/2022 08:10 UTC,38.85,41.54,4.93,131.7,19.13
PC064,12/27/2022 08:20 UTC,39.24,40.36,6.5,88.1,12.54
PC064,12/27/2022 08:30 UTC,39.07,40.61,3.72,109.8,11.8
PC064,12/27/2022 08:40 UTC,38.69,41.95,9.24,114.0,20.62
PC064,12/27/2022 08:50 UTC,38.68,42.47,9.55,122.0,21.11
PC064,12/27/2022 09:00 UTC,38.41,43.26,8.62,129.1,27.08
PC064,12/27/2022 09:10 UTC,38.09,44.2,8.4,114.9,21.11
PC064,12/27/2022 09:20 UTC,37.82,44.71,7.86,150.7,23.97
PC064,12/27/2022 09:30 UTC,37.87,44.78,8.22,134.6,24.34
PC064,12/27/2022 09:40 UTC,38.11,44.27,9.38,134.8,29.68
PC064,12/27/2022 09:50 UTC,38.15,44.36,10.69,145.1,26.33
PC064,12/27/2022 10:00 UTC,38.19,44.27,12.04,131.5,22.85
PC064,12/27/2022 10:10 UTC,38.06,44.77,10.03,143.8,22.85
PC064,12/27/2022 10:20 UTC,37.82,45.46,11.27,139.9,28.82
PC064,12/27/2022 10:30 UTC,37.52,46.01,7.41,157.3,24.72
PC064,12/27/2022 10:40 UTC,37.45,46.28,8.91,139.2,28.19
PC064,12/27/2022 10:50 UTC,37.37,46.28,8.32,141.7,25.96
PC064,12/27/2022 11:00 UTC,37.82,44.82,7.5,146.7,21.86
PC064,12/27/2022 11:10 UTC,38.08,43.95,11.35,161.7,28.94
PC064,12/27/2022 11:20 UTC,37.78,44.65,10.51,168.0,24.47
PC064,12/27/2022 11:30 UTC,37.88,43.93,8.49,148.9,24.47
PC064,12/27/2022 11:40 UTC,37.93,43.23,7.73,154.8,24.22
PC064,12/27/2022 11:50 UTC,38.12,42.69,8.79,157.8,33.78
PC064,12/27/2022 12:00 UTC,38.41,42.26,10.47,153.5,28.07
PC064,12/27/2022 12:10 UTC,37.84,43.55,10.39,154.6,23.72
PC064,12/27/2022 12:20 UTC,37.81,43.93,10.96,165.5,33.16
PC064,12/27/2022 12:30 UTC,38.18,42.31,12.52,139.3,31.05
PC064,12/27/2022 12:40 UTC,38.24,41.94,13.98,145.0,31.3
PC064,12/27/2022 12:50 UTC,38.26,41.66,8.86,155.8,27.08
PC064,12/27/2022 13:00 UTC,38.38,41.08,8.41,165.6,22.85
PC064,12/27/2022 13:10 UTC,39.41,37.37,8.18,172.2,20.74
PC064,12/27/2022 13:20 UTC,41.05,32.91,12.36,188.0,35.77
PC064,12/27/2022 13:30 UTC,40.89,33.95,7.71,182.2,19.75
PC064,12/27/2022 13:40 UTC,40.74,35.11,9.0,236.0,25.09
PC064,12/27/2022 13:50 UTC,40.28,36.66,8.8,231.0,20.11
PC064,12/27/2022 14:00 UTC,41.02,34.37,7.88,216.7,18.26
PC064,12/27/2022 14:10 UTC,40.75,34.66,8.21,207.9,21.36
PC064,12/27/2022 14:20 UTC,40.48,35.55,8.35,223.9,20.11
PC064,12/27/2022 14:30 UTC,40.18,36.63,7.51,224.8,20.99
PC064,12/27/2022 14:40 UTC,39.7,38.47,9.97,241.4,28.44
PC064,12/27/2022 14:50 UTC,38.25,44.26,7.54,191.8,17.13
PC064,12/27/2022 15:00 UTC,36.18,51.82,12.06,151.5,25.46
PC064,12/27/2022 15:10 UTC,34.95,55.39,8.62,166.1,20.62
PC064,12/27/2022 15:20 UTC,33.9,59.71,8.23,147.6,17.64
PC064,12/27/2022 15:30 UTC,33.86,60.53,10.67,136.2,25.09
PC064,12/27/2022 15:40 UTC,33.18,64.46,9.26,143.5,20.37
PC064,12/27/2022 15:50 UTC,33.9,60.84,11.18,152.6,30.06
PC064,12/27/2022 16:00 UTC,34.24,59.24,16.12,144.2,44.09
PC064,12/27/2022 16:10 UTC,32.58,67.96,14.4,154.8,38.38
PC064,12/27/2022 16:20 UTC,31.0,77.87,8.67,163.4,20.11
PC064,12/27/2022 16:30 UTC,29.53,85.2,8.7,152.7,20.62
PC064,12/27/2022 16:40 UTC,28.77,88.3,10.47,144.9,26.58
PC064,12/27/2022 16:50 UTC,28.68,89.9,9.1,161.7,22.11
PC064,12/27/2022 17:00 UTC,28.71,90.1,7.51,153.0,18.63
PC064,12/27/2022 17:10 UTC,28.89,91.2,7.55,168.8,21.24
PC064,12/27/2022 17:20 UTC,28.87,90.4,9.83,148.3,24.22
PC064,12/27/2022 17:30 UTC,28.83,90.4,10.52,146.0,20.88
PC064,12/27/2022 17:40 UTC,28.91,91.8,7.55,156.7,17.02
PC064,12/27/2022 17:50 UTC,28.98,92.5,6.74,156.1,14.16
PC064,12/27/2022 18:00 UTC,29.16,92.9,5.67,153.3,11.67
PC064,12/27/2022 18:10 UTC,29.49,93.0,5.49,153.3,11.55
PC064,12/27/2022 18:20 UTC,29.56,93.1,4.14,160.5,8.45
PC064,12/27/2022 18:30 UTC,29.84,92.7,5.98,162.0,12.05
PC064,12/27/2022 18:40 UTC,29.78,92.0,5.7,131.5,12.92
PC064,12/27/2022 18:50 UTC,29.64,92.4,4.48,154.3,8.94
PC064,12/27/2022 19:00 UTC,29.7,92.7,2.45,176.0,13.66
PC064,12/27/2022 19:10 UTC,29.56,92.8,2.8,146.0,5.83
PC064,12/27/2022 19:20 UTC,29.48,93.0,3.85,150.2,7.82
PC064,12/27/2022 19:30 UTC,29.34,93.3,3.85,171.5,8.94
PC064,12/27/2022 19:40 UTC,29.19,93.5,4.35,189.0,9.8
PC064,12/27/2022 19:50 UTC,29.07,93.7,5.61,178.6,12.3
PC064,12/27/2022 20:00 UTC,28.93,93.9,4.64,176.9,10.81
PC064,12/27/2022 20:10 UTC,28.92,94.0,5.05,172.0,15.52
PC064,12/27/2022 20:20 UTC,28.73,94.0,5.06,174.7,13.79
PC064,12/27/2022 20:30 UTC,28.74,94.2,4.08,187.6,10.81
PC064,12/27/2022 20:40 UTC,28.74,94.2,4.53,156.7,10.06
PC064,12/27/2022 20:50 UTC,28.41,94.1,5.32,180.4,12.92
PC064,12/27/2022 21:00 UTC,28.38,94.3,4.64,164.9,12.05
PC064,12/27/2022 21:10 UTC,28.28,94.3,4.74,164.9,13.79
PC064,12/27/2022 21:20 UTC,28.25,94.2,5.41,159.1,20.74
PC064,12/27/2022 21:30 UTC,28.17,94.2,5.61,179.5,14.77
PC064,12/27/2022 21:40 UTC,28.06,94.1,3.36,194.5,10.57
PC064,12/27/2022 21:50 UTC,27.91,94.1,4.37,203.5,10.68
PC064,12/27/2022 22:00 UTC,27.72,94.1,3.64,187.0,11.3
PC064,12/27/2022 22:10 UTC,27.55,94.0,3.68,208.9,9.31
PC064,12/27/2022 22:20 UTC,27.56,94.0,4.2,204.9,10.81
PC064,12/27/2022 22:30 UTC,27.54,94.0,1.0,183.4,4.48
PC064,12/27/2022 22:40 UTC,27.74,94.1,3.65,223.9,8.21
PC064,12/27/2022 22:50 UTC,27.86,94.1,2.43,129.8,7.2
PC064,12/27/2022 23:00 UTC,27.97,94.1,3.04,67.06,6.21
PC064,12/27/2022 23:10 UTC,28.34,94.0,2.35,160.7,9.56
PC064,12/27/2022 23:20 UTC,28.27,94.0,1.42,185.1,5.96
PC064,12/27/2022 23:30 UTC,28.2,93.9,3.21,107.0,7.7
PC064,12/27/2022 23:40 UTC,28.23,93.8,2.17,111.9,6.58
PC064,12/27/2022 23:50 UTC,28.39,93.7,2.35,146.5,7.95
PC064,12/28/2022 00:00 UTC,28.25,93.5,2.66,181.0,11.05
PC064,12/28/2022 00:10 UTC,28.11,93.4,2.19,122.6,4.97
PC064,12/28/2022 00:20 UTC,27.94,93.1,2.81,163.6,12.18
PC064,12/28/2022 00:30 UTC,27.72,93.0,2.89,141.0,8.69
PC064,12/28/2022 00:40 UTC,27.56,93.2,4.18,194.0,11.05
PC064,12/28/2022 00:50 UTC,27.4,93.5,3.5,211.1,8.07
PC064,12/28/2022 01:00 UTC,27.26,93.5,3.21,192.7,11.8
PC064,12/28/2022 01:10 UTC,26.85,93.4,2.23,156.8,7.7
PC064,12/28/2022 01:20 UTC,26.69,93.3,1.73,62.12,6.21
PC064,12/28/2022 01:30 UTC,26.85,93.5,2.72,64.06,5.21
PC064,12/28/2022 01:40 UTC,26.94,93.2,1.46,76.54,5.09
PC064,12/28/2022 01:50 UTC,27.08,93.2,1.8,93.3,4.85
PC064,12/28/2022 02:00 UTC,27.17,93.0,1.35,123.8,5.09
PC064,12/28/2022 02:10 UTC,27.17,92.8,2.5,122.4,7.08
PC064,12/28/2022 02:20 UTC,27.26,93.1,4.37,214.7,12.78
PC064,12/28/2022 02:30 UTC,27.09,93.2,3.3,219.8,8.94
PC064,12/28/2022 02:40 UTC,26.98,93.4,2.54,198.6,8.82
PC064,12/28/2022 02:50 UTC,26.75,93.4,2.04,193.3,5.47
PC064,12/28/2022 03:00 UTC,26.72,93.4,2.12,93.1,5.34
PC064,12/28/2022 03:10 UTC,26.76,93.4,3.18,84.1,6.58
PC064,12/28/2022 03:20 UTC,26.81,93.2,1.81,125.7,7.33
PC064,12/28/2022 03:30 UTC,26.81,93.1,2.55,124.7,5.71
PC064,12/28/2022 03:40 UTC,26.81,93.0,0.75,137.0,3.48
PC064,12/28/2022 03:50 UTC,26.81,93.1,4.04,176.2,11.3
PC064,12/28/2022 04:00 UTC,26.7,93.2,3.05,204.9,8.07
PC064,12/28/2022 04:10 UTC,26.66,93.2,1.49,152.6,4.72
PC064,12/28/2022 04:20 UTC,26.59,93.1,1.88,154.0,5.21
PC064,12/28/2022 04:30 UTC,26.44,93.1,4.52,165.7,17.13
PC064,12/28/2022 04:40 UTC,25.71,92.8,3.84,210.3,10.31
PC064,12/28/2022 04:50 UTC,25.48,92.9,2.8,230.4,8.21
PC064,12/28/2022 05:00 UTC,25.4,92.9,1.6,159.7,5.21
PC064,12/28/2022 05:10 UTC,25.51,92.9,2.83,68.27,5.59
PC064,12/28/2022 05:20 UTC,25.68,92.8,1.53,55.76,4.22
PC064,12/28/2022 05:30 UTC,25.86,92.8,0.57,294.6,5.96
PC064,12/28/2022 05:40 UTC,25.96,92.8,3.74,225.0,14.9
PC064,12/28/2022 05:50 UTC,25.91,92.8,3.79,219.7,12.78
PC064,12/28/2022 06:00 UTC,25.97,93.0,3.73,217.1,12.05
PC064,12/28/2022 06:10 UTC,25.8,93.0,3.17,211.1,8.94
PC064,12/28/2022 06:20 UTC,25.89,93.2,2.54,140.8,10.68
PC064,12/28/2022 06:30 UTC,26.15,93.2,3.33,242.4,13.66
PC064,12/28/2022 06:40 UTC,26.41,93.0,4.48,198.8,16.77
PC064,12/28/2022 06:50 UTC,26.35,92.9,3.64,222.3,10.68
PC064,12/28/2022 07:00 UTC,26.28,92.7,2.61,162.2,9.94
PC064,12/28/2022 07:10 UTC,26.13,92.5,4.93,216.9,12.67
PC064,12/28/2022 07:20 UTC,25.96,92.6,5.03,222.2,14.28
PC064,12/28/2022 07:30 UTC,24.94,92.0,7.26,201.2,18.5
PC064,12/28/2022 07:40 UTC,23.35,91.8,5.66,218.1,14.53
PC064,12/28/2022 07:50 UTC,22.57,91.5,3.97,222.3,11.8
PC064,12/28/2022 08:00 UTC,22.06,91.3,3.57,214.5,9.31
PC064,12/28/2022 08:10 UTC,21.69,91.4,3.57,220.2,9.56
PC064,12/28/2022 08:20 UTC,21.6,91.4,3.53,213.0,12.54
PC064,12/28/2022 08:30 UTC,21.49,91.4,3.65,207.1,10.68
PC064,12/28/2022 08:40 UTC,21.4,91.3,4.02,215.9,11.8
PC064,12/28/2022 08:50 UTC,21.19,91.2,4.37,219.2,13.04
PC064,12/28/2022 09:00 UTC,20.96,91.0,5.01,210.4,12.67
PC064,12/28/2022 09:10 UTC,20.63,90.9,3.91,211.9,12.18
PC064,12/28/2022 09:20 UTC,20.44,90.8,2.55,237.9,7.08
PC064,12/28/2022 09:30 UTC,20.23,90.8,2.32,258.2,5.96
PC064,12/28/2022 09:40 UTC,20.2,90.8,3.13,231.7,13.16
PC064,12/28/2022 09:50 UTC,20.12,90.8,5.16,210.7,13.54
PC064,12/28/2022 10:00 UTC,19.96,90.6,6.31,211.6,16.15
PC064,12/28/2022 10:10 UTC,19.51,90.5,5.03,210.8,16.52
PC064,12/28/2022 10:20 UTC,19.36,90.5,4.02,209.3,13.29
PC064,12/28/2022 10:30 UTC,19.29,90.5,3.41,218.6,13.16
PC064,12/28/2022 10:40 UTC,19.32,90.5,3.52,219.1,9.19
PC064,12/28/2022 10:50 UTC,19.33,90.5,3.98,219.9,10.93
PC064,12/28/2022 11:00 UTC,19.29,90.5,3.3,220.8,9.69
PC064,12/28/2022 11:10 UTC,19.23,90.5,2.99,220.1,9.44
PC064,12/28/2022 11:20 UTC,19.17,90.5,2.54,237.5,7.82
PC064,12/28/2022 11:30 UTC,19.11,90.4,2.61,237.2,5.34
PC064,12/28/2022 11:40 UTC,19.01,90.4,1.06,253.3,4.85
PC064,12/28/2022 11:50 UTC,18.94,90.3,0.85,286.5,2.85
PC064,12/28/2022 12:00 UTC,18.93,90.3,0.15,135.3,2.36
PC064,12/28/2022 12:10 UTC,18.91,90.3,0.16,160.8,1.99
PC064,12/28/2022 12:20 UTC,18.63,90.0,0.0,,0.25
PC064,12/28/2022 12:30 UTC,18.3,89.8,0.11,300.1,2.1
PC064,12/28/2022 12:40 UTC,18.1,89.8,0.01,252.9,0.87
PC064,12/28/2022 12:50 UTC,18.0,89.8,0.45,281.5,2.36
PC064,12/28/2022 13:00 UTC,17.88,89.8,0.63,97.1,3.35
PC064,12/28/2022 13:10 UTC,17.88,89.9,0.03,293.5,1.12
PC064,12/28/2022 13:20 UTC,17.88,89.9,0.24,271.5,3.35
PC064,12/28/2022 13:30 UTC,17.88,90.0,0.06,292.1,2.1
PC064,12/28/2022 13:40 UTC,17.99,90.0,1.14,286.8,5.09
PC064,12/28/2022 13:50 UTC,18.07,90.0,0.26,143.2,4.72
PC064,12/28/2022 14:00 UTC,18.11,90.1,0.62,236.7,3.23
PC064,12/28/2022 14:10 UTC,18.12,90.1,0.05,259.5,1.37
PC064,12/28/2022 14:20 UTC,18.23,90.1,0.29,296.6,2.36
PC064,12/28/2022 14:30 UTC,18.3,90.1,1.17,242.3,6.95
PC064,12/28/2022 14:40 UTC,18.42,90.3,1.7,214.6,6.21
PC064,12/28/2022 14:50 UTC,18.46,90.3,1.42,242.2,9.56
PC064,12/28/2022 15:00 UTC,18.4,90.2,2.43,231.2,7.08
PC064,12/28/2022 15:10 UTC,18.38,90.2,1.76,233.5,6.46
PC064,12/28/2022 15:20 UTC,18.4,90.2,1.08,253.2,6.21
PC064,12/28/2022 15:30 UTC,18.38,90.1,2.04,250.5,4.97
PC064,12/28/2022 15:40 UTC,18.35,90.1,0.98,234.6,4.35
PC064,12/28/2022 15:50 UTC,18.44,90.1,0.87,230.3,4.59
PC064,12/28/2022 16:00 UTC,18.37,90.1,0.61,231.0,3.6
PC064,12/28/2022 16:10 UTC,18.45,90.2,0.0,,0.0
PC064,12/28/2022 16:20 UTC,18.63,90.3,0.08,206.4,1.74
PC064,12/28/2022 16:30 UTC,18.71,90.3,1.91,227.2,6.09
PC064,12/28/2022 16:40 UTC,18.7,90.3,1.27,224.4,5.71
PC064,12/28/2022 16:50 UTC,18.78,90.3,1.54,230.7,5.71
PC064,12/28/2022 17:00 UTC,18.98,90.4,2.32,225.2,7.33
PC064,12/28/2022 17:10 UTC,19.22,90.5,0.87,230.0,4.59
PC064,12/28/2022 17:20 UTC,19.56,90.6,1.99,226.4,5.47
PC064,12/28/2022 17:30 UTC,19.45,90.4,0.66,231.6,3.73
PC064,12/28/2022 17:40 UTC,19.29,90.4,1.12,202.9,4.97
PC064,12/28/2022 17:50 UTC,19.32,90.4,1.01,226.8,5.83
PC064,12/28/2022 18:00 UTC,19.39,90.5,0.86,210.1,5.47
PC064,12/28/2022 18:10 UTC,19.6,90.4,2.49,217.3,6.46
PC064,12/28/2022 18:20 UTC,19.44,90.2,3.12,223.1,9.56
PC064,12/28/2022 18:30 UTC,19.13,90.2,3.02,232.1,7.57
PC064,12/28/2022 18:40 UTC,19.26,90.3,2.81,225.4,8.45
PC064,12/28/2022 18:50 UTC,19.11,90.3,3.92,219.0,7.08
PC064,12/28/2022 19:00 UTC,18.96,90.2,4.22,225.3,9.69
PC064,12/28/2022 19:10 UTC,18.82,90.1,4.06,221.0,10.81
PC064,12/28/2022 19:20 UTC,18.7,90.1,2.92,214.9,8.69
PC064,12/28/2022 19:30 UTC,18.53,90.1,4.53,196.5,11.55
PC064,12/28/2022 19:40 UTC,18.35,90.1,5.05,200.4,12.92
PC064,12/28/2022 19:50 UTC,18.3,90.1,3.64,201.9,14.9
PC064,12/28/2022 20:00 UTC,18.32,90.1,4.87,198.2,13.41
PC064,12/28/2022 20:10 UTC,18.3,90.1,4.73,203.5,15.65
PC064,12/28/2022 20:20 UTC,18.12,90.0,5.4,202.5,13.79
PC064,12/28/2022 20:30 UTC,17.78,89.8,3.87,199.7,11.3
PC064,12/28/2022 20:40 UTC,17.44,89.5,5.41,202.8,19.62
PC064,12/28/2022 20:50 UTC,17.13,89.5,4.7,203.1,12.05
PC064,12/28/2022 21:00 UTC,17.08,89.6,4.9,192.9,13.66
PC064,12/28/2022 21:10 UTC,17.02,89.5,4.34,208.7,12.05
PC064,12/28/2022 21:20 UTC,16.85,89.4,3.34,205.4,12.92
PC064,12/28/2022 21:30 UTC,16.78,89.4,4.67,206.5,11.8
PC064,12/28/2022 21:40 UTC,16.63,89.4,3.89,219.0,9.94
PC064,12/28/2022 21:50 UTC,16.52,89.4,4.33,223.1,10.68
PC064,12/28/2022 22:00 UTC,16.47,89.4,4.95,214.2,12.67
PC064,12/28/2022 22:10 UTC,16.17,89.2,4.65,222.0,17.88
PC064,12/28/2022 22:20 UTC,15.79,89.0,4.1,216.3,10.43
PC064,12/28/2022 22:30 UTC,15.46,88.8,4.32,203.5,13.79
PC064,12/28/2022 22:40 UTC,15.23,88.7,2.47,216.8,9.19
PC064,12/28/2022 22:50 UTC,15.12,88.7,2.96,237.0,8.07
PC064,12/28/2022 23:00 UTC,14.96,88.7,2.16,227.1,5.83
PC064,12/28/2022 23:10 UTC,14.99,88.7,2.08,225.6,8.57
PC064,12/28/2022 23:20 UTC,15.15,88.9,1.3,242.4,5.09
PC064,12/28/2022 23:30 UTC,15.31,89.0,3.33,206.9,9.8
PC064,12/28/2022 23:40 UTC,15.39,88.9,3.28,218.4,11.3
PC064,12/28/2022 23:50 UTC,15.29,88.9,3.68,219.5,9.69
PC064,12/29/2022 00:00 UTC,15.2,88.8,4.36,213.4,12.42
PC064,12/29/2022 00:10 UTC,15.01,88.7,3.35,219.2,8.82
PC064,12/29/2022 00:20 UTC,14.82,88.6,4.13,220.9,9.94
PC064,12/29/2022 00:30 UTC,14.82,88.7,3.93,226.3,9.07
PC064,12/29/2022 00:40 UTC,14.72,88.6,3.4,224.6,12.05
PC064,12/29/2022 00:50 UTC,14.51,88.5,3.87,226.2,12.18
PC064,12/29/2022 01:00 UTC,14.35,88.4,3.92,212.9,9.19
PC064,12/29/2022 01:10 UTC,14.19,88.4,3.36,212.2,10.68
PC064,12/29/2022 01:20 UTC,14.09,88.4,4.73,205.3,16.02
PC064,12/29/2022 01:30 UTC,14.0,88.3,3.87,202.4,10.93
PC064,12/29/2022 01:40 UTC,13.93,88.3,2.1,234.2,8.07
PC064,12/29/2022 01:50 UTC,13.88,88.3,3.1,230.3,12.05
PC064,12/29/2022 02:00 UTC,13.81,88.3,1.72,253.5,4.72
PC064,12/29/2022 02:10 UTC,13.76,88.2,3.3,230.9,10.68
PC064,12/29/2022 02:20 UTC,13.76,88.3,1.82,232.2,8.45
PC064,12/29/2022 02:30 UTC,13.81,88.3,2.87,229.5,8.57
PC064,12/29/2022 02:40 UTC,13.88,88.3,4.11,203.8,11.67
PC064,12/29/2022 02:50 UTC,13.8,88.2,3.77,207.8,9.31
PC064,12/29/2022 03:00 UTC,13.57,88.0,2.91,228.7,9.07
PC064,12/29/2022 03:10 UTC,13.37,88.0,3.48,240.4,9.07
PC064,12/29/2022 03:20 UTC,13.22,87.9,3.25,226.5,10.18
PC064,12/29/2022 03:30 UTC,13.17,87.9,2.61,217.6,9.19
PC064,12/29/2022 03:40 UTC,13.17,88.0,2.38,228.7,8.21
PC064,12/29/2022 03:50 UTC,13.11,88.0,2.57,227.6,10.31
PC064,12/29/2022 04:00 UTC,13.06,87.9,2.31,238.3,6.21
PC064,12/29/2022 04:10 UTC,12.92,87.8,2.37,242.4,7.57
PC064,12/29/2022 04:20 UTC,12.77,87.7,2.21,239.1,5.83
PC064,12/29/2022 04:30 UTC,12.6,87.7,1.46,306.7,5.09
PC064,12/29/2022 04:40 UTC,12.55,87.7,1.13,241.7,6.33
PC064,12/29/2022 04:50 UTC,12.47,87.7,1.73,246.6,4.97
PC064,12/29/2022 05:00 UTC,12.47,87.7,0.97,255.4,6.33
PC064,12/29/2022 05:10 UTC,12.37,87.6,1.93,247.1,6.21
PC064,12/29/2022 05:20 UTC,12.35,87.6,2.49,233.1,9.94
PC064,12/29/2022 05:30 UTC,12.35,87.6,2.38,230.2,7.46
PC064,12/29/2022 05:40 UTC,12.35,87.6,2.75,209.7,8.45
PC064,12/29/2022 05:50 UTC,12.3,87.6,3.15,201.7,9.69
PC064,12/29/2022 06:00 UTC,12.35,87.7,2.57,213.4,8.45
PC064,12/29/2022 06:10 UTC,12.44,87.8,1.98,213.8,9.19
PC064,12/29/2022 06:20 UTC,12.55,87.9,2.22,241.6,6.46
PC064,12/29/2022 06:30 UTC,12.7,87.9,3.46,210.0,14.9
PC064,12/29/2022 06:40 UTC,12.88,88.0,3.21,209.5,9.8
PC064,12/29/2022 06:50 UTC,12.94,88.0,4.55,205.1,12.54
PC064,12/29/2022 07:00 UTC,12.87,87.8,4.67,213.3,12.3
PC064,12/29/2022 07:10 UTC,12.73,87.7,3.87,213.7,13.54
