Date_Time,KSLCPress,KSLCTemp,KSLCHumid,KSLCWind,KSLCCloud3,KSLCCloud1,KSLCCloud2,KSLCVis
2022-12-11 22:00:00+00:00,29.594615384615388,47.74307692307692,44.67923076923077,14.252307692307692,916.5,529.5384615384615,703.3846153846154,10.0
2022-12-11 23:00:00+00:00,29.61,47.97846153846154,45.22846153846154,19.032307692307693,859.5555555555555,492.0,687.9230769230769,10.0
2022-12-12 00:00:00+00:00,29.61846153846154,43.00769230769231,69.55307692307693,21.599230769230772,879.0,350.53846153846155,715.5,10.0
2022-12-12 01:00:00+00:00,29.62923076923077,40.22461538461539,82.70923076923077,15.313846153846155,494.0,274.3076923076923,393.6666666666667,9.153846153846153
2022-12-12 02:00:00+00:00,29.62142857142857,38.364285714285714,88.76928571428572,8.302857142857142,1.0,138.42857142857142,237.22222222222223,7.571428571428571
2022-12-12 03:00:00+00:00,29.602307692307697,36.707692307692305,89.42307692307692,8.501538461538463,1.0,134.23076923076923,210.15384615384616,7.3076923076923075
2022-12-12 04:00:00+00:00,29.60076923076923,36.43076923076923,91.26615384615386,5.843846153846154,1.0,116.15384615384616,180.25,5.846153846153846
2022-12-12 05:00:00+00:00,29.61333333333333,35.120000000000005,92.29,8.762777777777778,306.85714285714283,93.83333333333333,195.2941176470588,5.527777777777778
2022-12-12 06:00:00+00:00,29.641176470588235,34.138823529411766,93.57,7.245294117647059,288.54545454545456,72.70588235294117,146.88235294117646,5.1911764705882355
2022-12-12 07:00:00+00:00,29.62142857142857,36.16571428571429,85.85000000000001,8.962857142857143,1041.5,439.2857142857143,631.6,10.0
2022-12-12 08:00:00+00:00,29.605384615384615,37.09538461538462,82.17,14.163846153846153,803.0,543.0,852.5714285714286,10.0
2022-12-12 09:00:00+00:00,29.61076923076923,37.621538461538464,72.76846153846154,14.163846153846153,1204.0,533.2307692307693,603.0,10.0
2022-12-12 10:00:00+00:00,29.616153846153846,37.37230769230769,71.55230769230769,7.88,778.0,525.4615384615385,644.25,10.0
2022-12-12 11:00:00+00:00,29.627692307692307,34.94923076923077,82.81769230769231,10.44846153846154,704.6363636363636,276.0769230769231,451.38461538461536,9.923076923076923
2022-12-12 12:00:00+00:00,29.632142857142856,33.77428571428571,86.43928571428572,13.81,562.3333333333334,279.2857142857143,380.46153846153845,7.785714285714286
2022-12-12 13:00:00+00:00,29.63625,33.305,86.43625,11.581875,483.625,230.5,321.0769230769231,3.234375
2022-12-12 14:00:00+00:00,29.64,33.32923076923077,82.50461538461538,2.7446153846153845,578.6666666666666,388.38461538461536,502.9,9.692307692307692
2022-12-12 15:00:00+00:00,29.64846153846154,32.80307692307692,84.53999999999999,4.865384615384615,843.1,285.53846153846155,486.72727272727275,10.0
2022-12-12 16:00:00+00:00,29.661538461538463,33.02461538461539,86.7176923076923,4.865384615384615,652.0,466.46153846153845,472.0,10.0
2022-12-12 17:00:00+00:00,29.664285714285715,35.06,80.68357142857143,1.8892857142857142,528.0,222.07142857142858,371.14285714285717,10.0
2022-12-12 18:00:00+00:00,29.654615384615383,36.51384615384615,75.85153846153845,0.5307692307692308,1.0,324.3076923076923,437.4,10.0
2022-12-12 19:00:00+00:00,29.642307692307693,36.01538461538461,76.34384615384616,8.14846153846154,578.0,367.2307692307692,449.8888888888889,10.0
2022-12-12 20:00:00+00:00,29.64466666666667,36.428,70.038,9.949285714285713,616.8181818181819,271.46666666666664,372.73333333333335,10.0
2022-12-12 21:00:00+00:00,29.654374999999998,35.45375,74.95375,10.288124999999999,568.3846153846154,318.6875,435.6875,9.875
2022-12-12 22:00:00+00:00,29.671333333333333,33.596,81.684,5.292666666666666,480.8181818181818,228.46666666666667,346.6,6.6
2022-12-12 23:00:00+00:00,29.687142857142856,33.96714285714285,79.22857142857143,8.057857142857143,731.7692307692307,197.07142857142858,460.57142857142856,10.0
2022-12-13 00:00:00+00:00,29.70307692307692,34.215384615384615,73.44923076923077,8.413846153846153,804.0,472.0769230769231,767.7142857142857,10.0
2022-12-13 01:00:00+00:00,29.718235294117648,32.603529411764704,83.70647058823529,5.415294117647059,568.5454545454545,180.0,351.0,4.25
