Date_Time,SnowGain,AGDTemp,AGDHumid,AGDWindSpeed,AGDWindDir,AGDWindGust
2023-02-14 02:00:00+00:00,0.0,24.42,39.949999999999996,1.9133333333333333,295.45,9.72
2023-02-14 03:00:00+00:00,0.0,26.305000000000003,31.95,11.633333333333333,290.25,26.3
2023-02-14 04:00:00+00:00,0.0,27.133333333333336,29.988333333333333,11.641666666666666,296.0,23.89
2023-02-14 05:00:00+00:00,0.0,23.42833333333333,46.33166666666667,10.211666666666666,285.55,22.8
2023-02-14 06:00:00+00:00,0.0,19.963333333333335,72.28166666666667,19.858333333333334,270.5,50.99
2023-02-14 07:00:00+00:00,0.0,15.458333333333334,90.51666666666667,27.588333333333335,252.25,39.16
2023-02-14 08:00:00+00:00,2.0,13.058333333333332,89.53333333333335,20.763333333333332,263.95,37.85
2023-02-14 09:00:00+00:00,1.1,11.07,88.63333333333333,17.796666666666667,270.95,35.88
2023-02-14 10:00:00+00:00,0.0,9.291666666666666,87.95,19.031666666666666,276.2,38.21
2023-02-14 11:00:00+00:00,0.09999999999999964,8.718333333333334,87.63333333333333,13.281666666666666,276.29999999999995,35.65
2023-02-14 12:00:00+00:00,0.5,7.995,87.33333333333333,14.076666666666668,264.1,29.74
2023-02-14 13:00:00+00:00,0.3999999999999999,7.383333333333333,86.95,9.731666666666667,269.75,23.37
2023-02-14 14:00:00+00:00,0.0,7.21,86.76666666666667,7.07,281.04999999999995,20.31
2023-02-14 15:00:00+00:00,0.0,7.453333333333333,86.75,7.788333333333334,266.35,16.15
2023-02-14 16:00:00+00:00,0.0,8.718333333333334,87.2,6.7749999999999995,268.5,15.34
2023-02-14 17:00:00+00:00,0.0,9.959999999999999,86.91666666666667,6.7316666666666665,256.05,13.52
2023-02-14 18:00:00+00:00,0.0,11.768333333333333,86.78333333333335,8.651666666666666,250.35,15.12
2023-02-14 19:00:00+00:00,0.0,14.030000000000001,83.5,8.18,252.55,19.0
2023-02-14 20:00:00+00:00,0.0,11.608333333333334,81.48,11.853333333333333,258.70000000000005,22.07
2023-02-14 21:00:00+00:00,0.0,11.409999999999998,83.01666666666667,10.035,252.25,15.49
2023-02-14 22:00:00+00:00,0.0,11.313333333333333,83.06666666666666,6.858333333333333,257.45,12.2
2023-02-14 23:00:00+00:00,0.0,9.945,83.73333333333333,7.676666666666667,257.7,13.37
2023-02-15 00:00:00+00:00,0.0,8.24,80.525,3.9000000000000004,295.0,12.49
2023-02-15 01:00:00+00:00,0.0,7.616666666666667,79.71166666666666,2.455,105.35,8.91
2023-02-15 02:00:00+00:00,0.0,7.31,78.08166666666666,3.405,87.15,11.62
2023-02-15 03:00:00+00:00,0.0,7.7,77.35000000000001,6.13,97.05000000000001,16.36
2023-02-15 04:00:00+00:00,0.0,7.890000000000001,78.93666666666667,9.061666666666666,114.15,18.92
2023-02-15 05:00:00+00:00,0.4,7.698333333333333,82.48333333333333,15.981666666666667,119.69999999999999,31.99
2023-02-15 06:00:00+00:00,2.4,7.258333333333333,79.96,14.346666666666666,114.80000000000001,28.79
2023-02-15 07:00:00+00:00,4.200000000000001,6.75,78.04166666666667,12.561666666666667,117.8,24.19
2023-02-15 08:00:00+00:00,3.3000000000000003,6.508333333333333,77.83833333333332,12.468333333333334,113.35,27.55
2023-02-15 09:00:00+00:00,2.3,4.926666666666667,77.11333333333333,14.913333333333334,104.85,29.45
2023-02-15 10:00:00+00:00,0.0,4.158333333333333,73.09333333333333,15.655000000000001,135.25,34.34
2023-02-15 11:00:00+00:00,0.0,4.673333333333333,68.45,18.651666666666667,138.05,34.84
2023-02-15 12:00:00+00:00,0.0,4.8533333333333335,73.40666666666667,17.535,144.35,34.49
2023-02-15 13:00:00+00:00,0.5999999999999996,4.64,75.43333333333334,15.946666666666667,150.05,33.9
2023-02-15 14:00:00+00:00,0.0,4.739999999999999,74.86333333333333,21.145,143.25,43.83
2023-02-15 15:00:00+00:00,0.20000000000000018,4.721666666666667,75.03,18.37,136.15,36.17
2023-02-15 16:00:00+00:00,0.0,5.386666666666667,73.92166666666667,14.593333333333334,143.1,33.38
