Date_Time,KPVUPress,KPVUTemp,KPVUHumid,KPVUWind,KPVUCloud3,KPVUCloud1,KPVUCloud2,KPVUVis
2022-12-02 15:00:00+00:00,30.10153846153846,28.441538461538464,83.60769230769232,13.456153846153846,1.0,653.4615384615385,754.0,10.0
2022-12-02 16:00:00+00:00,30.160769230769233,28.939999999999998,83.16846153846154,13.81,1.0,638.7692307692307,653.0,10.0
2022-12-02 17:00:00+00:00,30.213846153846152,32.36,67.33692307692307,10.183076923076923,1.0,536.0,703.5,10.0
2022-12-02 18:00:00+00:00,30.240000000000002,33.661538461538456,52.30692307692308,9.21,1.0,511.9230769230769,753.0,10.0
2022-12-02 19:00:00+00:00,30.25846153846154,33.19076923076923,47.424615384615386,9.829230769230769,1.0,444.0,703.0,10.0
2022-12-02 20:00:00+00:00,30.259999999999998,33.81384615384615,42.79615384615385,7.7930769230769235,1.0,537.5384615384615,588.7142857142857,10.0
2022-12-02 21:00:00+00:00,30.266923076923078,33.81384615384615,42.52153846153846,6.906153846153846,1.0,341.84615384615387,552.0,10.0
2022-12-02 22:00:00+00:00,30.27153846153846,33.81384615384615,40.01307692307693,1.4153846153846152,1.0,93.46153846153847,1.0,10.0
2022-12-02 23:00:00+00:00,30.27153846153846,31.986153846153847,51.41230769230769,3.54,1.0,1.0,1.0,10.0
2022-12-03 00:00:00+00:00,30.286153846153848,28.095384615384617,63.98538461538462,3.7161538461538464,1.0,1.0,1.0,10.0
2022-12-03 01:00:00+00:00,30.292307692307695,26.558461538461536,71.40846153846154,2.92,1.0,1.0,1.0,10.0
2022-12-03 02:00:00+00:00,30.29692307692308,23.636923076923075,71.46384615384615,5.754615384615385,1.0,1.0,1.0,10.0
2022-12-03 03:00:00+00:00,30.305384615384614,22.72307692307692,71.91307692307693,1.4153846153846152,1.0,1.0,1.0,10.0
2022-12-03 04:00:00+00:00,30.31230769230769,22.086153846153845,69.21384615384615,2.3,1.0,1.0,1.0,10.0
2022-12-03 05:00:00+00:00,30.32923076923077,20.964615384615385,73.70615384615384,2.5653846153846156,1.0,1.0,1.0,10.0
2022-12-03 06:00:00+00:00,30.33,21.186153846153847,73.2046153846154,1.6807692307692308,1.0,1.0,1.0,10.0
2022-12-03 07:00:00+00:00,30.34,21.80923076923077,71.45923076923077,5.575384615384616,1.0,1.0,1.0,10.0
2022-12-03 08:00:00+00:00,30.326923076923077,20.701538461538462,71.11769230769231,2.6546153846153846,1.0,1.0,1.0,10.0
2022-12-03 09:00:00+00:00,30.316153846153846,20.68769230769231,69.1423076923077,3.4507692307692306,1.0,1.0,1.0,10.0
2022-12-03 10:00:00+00:00,30.306923076923077,20.826153846153847,68.72615384615385,2.9192307692307695,1.0,1.0,1.0,10.0
2022-12-03 11:00:00+00:00,30.299230769230768,20.12,69.60692307692308,3.273846153846154,1.0,1.0,1.0,10.0
2022-12-03 12:00:00+00:00,30.293076923076924,19.23384615384615,72.8276923076923,3.8046153846153845,1.0,1.0,1.0,10.0
2022-12-03 13:00:00+00:00,30.29692307692308,18.61076923076923,76.56846153846153,0.7961538461538462,1.0,167.83333333333334,1.0,10.0
2022-12-03 14:00:00+00:00,30.29615384615385,19.23384615384615,74.07153846153847,0.973076923076923,1.0,108.84615384615384,2003.0,10.0
2022-12-03 15:00:00+00:00,30.306153846153848,21.338461538461537,78.66923076923078,2.2115384615384617,1.0,510.7692307692308,2004.0,10.0
2022-12-03 16:00:00+00:00,30.31230769230769,25.03538461538462,73.4923076923077,2.123076923076923,1.0,603.8461538461538,2004.0,10.0
2022-12-03 17:00:00+00:00,30.31833333333333,28.76,66.02166666666666,0.5750000000000001,1.0,419.1666666666667,2003.0,10.0
2022-12-03 18:00:00+00:00,30.31,29.923076923076923,67.56923076923077,1.3269230769230769,1.0,540.5833333333334,1.0,10.0
2022-12-03 19:00:00+00:00,30.284615384615385,31.77846153846154,64.4176923076923,2.7430769230769227,1.0,630.0769230769231,2004.0,10.0
2022-12-03 20:00:00+00:00,30.26923076923077,32.08307692307692,63.676923076923075,3.45,1.0,637.7692307692307,1.0,10.0
2022-12-03 21:00:00+00:00,30.254615384615384,32.636923076923075,62.50461538461538,0.3538461538461538,1.0,576.0769230769231,2004.0,10.0
2022-12-03 22:00:00+00:00,30.24307692307692,32.96923076923077,64.31692307692308,3.6284615384615386,1.0,449.0,488.2857142857143,10.0
2022-12-03 23:00:00+00:00,30.24384615384615,33.606153846153845,62.526153846153846,3.186923076923077,654.0,469.84615384615387,615.0,10.0
2022-12-04 00:00:00+00:00,30.247692307692304,33.74461538461538,65.87538461538462,1.8576923076923075,754.0,520.0,623.6,10.0
2022-12-04 01:00:00+00:00,30.24846153846154,33.74461538461538,68.28,2.8307692307692305,1.0,378.0,500.6666666666667,10.0
2022-12-04 02:00:00+00:00,30.25,33.74461538461538,68.82538461538462,2.7423076923076923,1.0,432.84615384615387,469.0,10.0
2022-12-04 03:00:00+00:00,30.25615384615385,33.81384615384615,68.90153846153846,2.7423076923076923,1.0,493.2307692307692,1.0,10.0
2022-12-04 04:00:00+00:00,30.25615384615385,33.74461538461538,72.34,3.6276923076923073,1.0,497.84615384615387,1.0,10.0
2022-12-04 05:00:00+00:00,30.25076923076923,32.96923076923077,78.19,2.2115384615384617,1.0,467.9230769230769,532.5714285714286,10.0
2022-12-04 06:00:00+00:00,30.233333333333334,32.75,77.96166666666666,2.6833333333333336,1.0,490.5,504.0,10.0
2022-12-04 07:00:00+00:00,30.218461538461536,33.4676923076923,75.93846153846154,3.980769230769231,1.0,588.3846153846154,854.0,10.0
2022-12-04 08:00:00+00:00,30.200769230769232,33.107692307692304,78.55384615384615,3.1846153846153844,1.0,673.4615384615385,879.0,10.0
2022-12-04 09:00:00+00:00,30.181538461538462,30.670769230769228,88.74846153846154,0.2653846153846154,1103.0,822.9230769230769,1047.7777777777778,10.0
2022-12-04 10:00:00+00:00,30.173846153846153,32.22153846153846,85.13615384615385,1.3269230769230769,1.0,826.8461538461538,989.7142857142857,10.0
